origin,destination,date,status
SN,EG,3/24/20,red
SN,EG,3/25/20,red
SN,EG,3/26/20,red
SN,EG,3/27/20,red
SN,EG,3/28/20,red
SN,EG,3/29/20,red
SN,EG,3/30/20,red
SN,EG,3/31/20,red
SN,EG,4/1/20,red
SN,EG,4/2/20,red
SN,EG,4/3/20,red
SN,EG,4/4/20,red
SN,EG,4/5/20,red
SN,EG,4/6/20,red
SN,EG,4/7/20,red
SN,EG,4/8/20,red
SN,EG,4/9/20,red
SN,EG,4/10/20,red
SN,EG,4/11/20,red
SN,EG,4/12/20,red
SN,EG,4/13/20,red
SN,EG,4/14/20,red
SN,EG,4/15/20,red
SN,EG,4/16/20,red
SN,EG,4/17/20,red
SN,EG,4/18/20,red
SN,EG,4/19/20,red
SN,EG,4/20/20,red
SN,EG,4/21/20,red
SN,EG,4/22/20,red
SN,EG,4/23/20,red
SN,EG,4/24/20,red
SN,EG,4/25/20,red
SN,EG,4/26/20,red
SN,EG,4/27/20,red
SN,EG,4/28/20,red
SN,EG,4/29/20,red
SN,EG,4/30/20,red
SN,EG,5/1/20,red
SN,EG,5/2/20,red
SN,EG,5/3/20,red
SN,EG,5/4/20,red
SN,EG,5/5/20,red
SN,EG,5/6/20,red
SN,EG,5/7/20,red
SN,EG,5/8/20,red
SN,EG,5/9/20,red
SN,EG,5/10/20,red
SN,EG,5/11/20,red
SN,EG,5/12/20,red
SN,EG,5/13/20,red
SN,EG,5/14/20,red
SN,EG,5/15/20,red
SN,EG,5/16/20,red
SN,EG,5/17/20,red
SN,EG,5/18/20,red
SN,EG,5/19/20,red
SN,EG,5/20/20,red
SN,EG,5/21/20,red
SN,EG,5/22/20,red
SN,EG,5/23/20,red
SN,EG,5/24/20,red
SN,EG,5/25/20,red
SN,EG,5/26/20,red
SN,EG,5/27/20,red
SN,EG,5/28/20,red
SN,EG,5/29/20,red
SN,EG,5/30/20,red
SN,EG,5/31/20,red
SN,EG,6/1/20,red
CI,ES,3/8/20,green
CI,ES,3/9/20,green
CI,ES,3/10/20,green
CI,ES,3/11/20,green
CI,ES,3/12/20,green
CI,ES,3/13/20,green
CI,ES,3/14/20,green
CI,ES,3/15/20,green
CI,ES,3/16/20,green
CI,ES,3/17/20,green
CI,ES,3/18/20,green
CI,ES,3/19/20,green
CI,ES,3/20/20,green
CI,ES,3/21/20,green
CI,ES,3/22/20,green
CI,ES,3/23/20,green
CI,ES,3/24/20,red
CI,ES,3/25/20,red
CI,ES,3/26/20,red
CI,ES,3/27/20,red
CI,ES,3/28/20,red
CI,ES,3/29/20,red
CI,ES,3/30/20,red
CI,ES,3/31/20,red
CI,ES,4/1/20,red
CI,ES,4/2/20,red
CI,ES,4/3/20,red
CI,ES,4/4/20,red
CI,ES,4/5/20,red
CI,ES,4/6/20,red
CI,ES,4/7/20,red
CI,ES,4/8/20,red
CI,ES,4/9/20,red
CI,ES,4/10/20,red
CI,ES,4/11/20,red
CI,ES,4/12/20,red
CI,ES,4/13/20,red
CI,ES,4/14/20,red
CI,ES,4/15/20,red
CI,ES,4/16/20,red
CI,ES,4/17/20,red
CI,ES,4/18/20,red
CI,ES,4/19/20,red
CI,ES,4/20/20,red
CI,ES,4/21/20,red
CI,ES,4/22/20,red
CI,ES,4/23/20,red
CI,ES,4/24/20,red
CI,ES,4/25/20,red
CI,ES,4/26/20,red
CI,ES,4/27/20,red
CI,ES,4/28/20,red
CI,ES,4/29/20,red
CI,ES,4/30/20,red
CI,ES,5/1/20,red
CI,ES,5/2/20,red
CI,ES,5/3/20,red
CI,ES,5/4/20,red
CI,ES,5/5/20,red
CI,ES,5/6/20,red
CI,ES,5/7/20,red
CI,ES,5/8/20,red
CI,ES,5/9/20,red
CI,ES,5/10/20,red
CI,ES,5/11/20,red
CI,ES,5/12/20,red
CI,ES,5/13/20,red
CI,ES,5/14/20,red
CI,ES,5/15/20,red
CI,ES,5/16/20,red
CI,ES,5/17/20,red
CI,ES,5/18/20,red
CI,ES,5/19/20,red
CI,ES,5/20/20,red
CI,ES,5/21/20,red
CI,ES,5/22/20,red
CI,ES,5/23/20,red
CI,ES,5/24/20,red
CI,ES,5/25/20,red
CI,ES,5/26/20,red
CI,ES,5/27/20,red
CI,ES,5/28/20,red
CI,ES,5/29/20,red
CI,ES,5/30/20,red
CI,ES,5/31/20,red
CI,ES,6/1/20,red
DZ,ES,3/8/20,green
DZ,ES,3/9/20,green
DZ,ES,3/10/20,green
DZ,ES,3/11/20,green
DZ,ES,3/12/20,green
DZ,ES,3/13/20,green
DZ,ES,3/14/20,green
DZ,ES,3/15/20,green
DZ,ES,3/16/20,green
DZ,ES,3/17/20,green
DZ,ES,3/18/20,green
DZ,ES,3/19/20,green
DZ,ES,3/20/20,green
DZ,ES,3/21/20,green
DZ,ES,3/22/20,green
DZ,ES,3/23/20,green
DZ,ES,3/24/20,red
DZ,ES,3/25/20,red
DZ,ES,3/26/20,red
DZ,ES,3/27/20,red
DZ,ES,3/28/20,red
DZ,ES,3/29/20,red
DZ,ES,3/30/20,red
DZ,ES,3/31/20,red
DZ,ES,4/1/20,red
DZ,ES,4/2/20,red
DZ,ES,4/3/20,red
DZ,ES,4/4/20,red
DZ,ES,4/5/20,red
DZ,ES,4/6/20,red
DZ,ES,4/7/20,red
DZ,ES,4/8/20,red
DZ,ES,4/9/20,red
DZ,ES,4/10/20,red
DZ,ES,4/11/20,red
DZ,ES,4/12/20,red
DZ,ES,4/13/20,red
DZ,ES,4/14/20,red
DZ,ES,4/15/20,red
DZ,ES,4/16/20,red
DZ,ES,4/17/20,red
DZ,ES,4/18/20,red
DZ,ES,4/19/20,red
DZ,ES,4/20/20,red
DZ,ES,4/21/20,red
DZ,ES,4/22/20,red
DZ,ES,4/23/20,red
DZ,ES,4/24/20,red
DZ,ES,4/25/20,red
DZ,ES,4/26/20,red
DZ,ES,4/27/20,red
DZ,ES,4/28/20,red
DZ,ES,4/29/20,red
DZ,ES,4/30/20,red
DZ,ES,5/1/20,red
DZ,ES,5/2/20,red
DZ,ES,5/3/20,red
DZ,ES,5/4/20,red
DZ,ES,5/5/20,red
DZ,ES,5/6/20,red
DZ,ES,5/7/20,red
DZ,ES,5/8/20,red
DZ,ES,5/9/20,red
DZ,ES,5/10/20,red
DZ,ES,5/11/20,red
DZ,ES,5/12/20,red
DZ,ES,5/13/20,red
DZ,ES,5/14/20,red
DZ,ES,5/15/20,red
DZ,ES,5/16/20,red
DZ,ES,5/17/20,red
DZ,ES,5/18/20,red
DZ,ES,5/19/20,red
DZ,ES,5/20/20,red
DZ,ES,5/21/20,red
DZ,ES,5/22/20,red
DZ,ES,5/23/20,red
DZ,ES,5/24/20,red
DZ,ES,5/25/20,red
DZ,ES,5/26/20,red
DZ,ES,5/27/20,red
DZ,ES,5/28/20,red
DZ,ES,5/29/20,red
DZ,ES,5/30/20,red
DZ,ES,5/31/20,red
DZ,ES,6/1/20,red
MA,ES,3/8/20,green
MA,ES,3/9/20,green
MA,ES,3/10/20,green
MA,ES,3/11/20,green
MA,ES,3/12/20,green
MA,ES,3/13/20,green
MA,ES,3/14/20,green
MA,ES,3/15/20,green
MA,ES,3/16/20,green
MA,ES,3/17/20,green
MA,ES,3/18/20,green
MA,ES,3/19/20,green
MA,ES,3/20/20,green
MA,ES,3/21/20,green
MA,ES,3/22/20,green
MA,ES,3/23/20,green
MA,ES,3/24/20,red
MA,ES,3/25/20,red
MA,ES,3/26/20,red
MA,ES,3/27/20,red
MA,ES,3/28/20,red
MA,ES,3/29/20,red
MA,ES,3/30/20,red
MA,ES,3/31/20,red
MA,ES,4/1/20,red
MA,ES,4/2/20,red
MA,ES,4/3/20,red
MA,ES,4/4/20,red
MA,ES,4/5/20,red
MA,ES,4/6/20,red
MA,ES,4/7/20,red
MA,ES,4/8/20,red
MA,ES,4/9/20,red
MA,ES,4/10/20,red
MA,ES,4/11/20,red
MA,ES,4/12/20,red
MA,ES,4/13/20,red
MA,ES,4/14/20,red
MA,ES,4/15/20,red
MA,ES,4/16/20,red
MA,ES,4/17/20,red
MA,ES,4/18/20,red
MA,ES,4/19/20,red
MA,ES,4/20/20,red
MA,ES,4/21/20,red
MA,ES,4/22/20,red
MA,ES,4/23/20,red
MA,ES,4/24/20,red
MA,ES,4/25/20,red
MA,ES,4/26/20,red
MA,ES,4/27/20,red
MA,ES,4/28/20,red
MA,ES,4/29/20,red
MA,ES,4/30/20,red
MA,ES,5/1/20,red
MA,ES,5/2/20,red
MA,ES,5/3/20,red
MA,ES,5/4/20,red
MA,ES,5/5/20,red
MA,ES,5/6/20,red
MA,ES,5/7/20,red
MA,ES,5/8/20,red
MA,ES,5/9/20,red
MA,ES,5/10/20,red
MA,ES,5/11/20,red
MA,ES,5/12/20,red
MA,ES,5/13/20,red
MA,ES,5/14/20,red
MA,ES,5/15/20,red
MA,ES,5/16/20,red
MA,ES,5/17/20,red
MA,ES,5/18/20,red
MA,ES,5/19/20,red
MA,ES,5/20/20,red
MA,ES,5/21/20,red
MA,ES,5/22/20,red
MA,ES,5/23/20,red
MA,ES,5/24/20,red
MA,ES,5/25/20,red
MA,ES,5/26/20,red
MA,ES,5/27/20,red
MA,ES,5/28/20,red
MA,ES,5/29/20,red
MA,ES,5/30/20,red
MA,ES,5/31/20,red
MA,ES,6/1/20,red
SN,ES,3/8/20,green
SN,ES,3/9/20,green
SN,ES,3/10/20,green
SN,ES,3/11/20,green
SN,ES,3/12/20,green
SN,ES,3/13/20,green
SN,ES,3/14/20,green
SN,ES,3/15/20,green
SN,ES,3/16/20,green
SN,ES,3/17/20,green
SN,ES,3/18/20,green
SN,ES,3/19/20,green
SN,ES,3/20/20,green
SN,ES,3/21/20,green
SN,ES,3/22/20,green
SN,ES,3/23/20,green
SN,ES,3/24/20,red
SN,ES,3/25/20,red
SN,ES,3/26/20,red
SN,ES,3/27/20,red
SN,ES,3/28/20,red
SN,ES,3/29/20,red
SN,ES,3/30/20,red
SN,ES,3/31/20,red
SN,ES,4/1/20,red
SN,ES,4/2/20,red
SN,ES,4/3/20,red
SN,ES,4/4/20,red
SN,ES,4/5/20,red
SN,ES,4/6/20,red
SN,ES,4/7/20,red
SN,ES,4/8/20,red
SN,ES,4/9/20,red
SN,ES,4/10/20,red
SN,ES,4/11/20,red
SN,ES,4/12/20,red
SN,ES,4/13/20,red
SN,ES,4/14/20,red
SN,ES,4/15/20,red
SN,ES,4/16/20,red
SN,ES,4/17/20,red
SN,ES,4/18/20,red
SN,ES,4/19/20,red
SN,ES,4/20/20,red
SN,ES,4/21/20,red
SN,ES,4/22/20,red
SN,ES,4/23/20,red
SN,ES,4/24/20,red
SN,ES,4/25/20,red
SN,ES,4/26/20,red
SN,ES,4/27/20,red
SN,ES,4/28/20,red
SN,ES,4/29/20,red
SN,ES,4/30/20,red
SN,ES,5/1/20,red
SN,ES,5/2/20,red
SN,ES,5/3/20,red
SN,ES,5/4/20,red
SN,ES,5/5/20,red
SN,ES,5/6/20,red
SN,ES,5/7/20,red
SN,ES,5/8/20,red
SN,ES,5/9/20,red
SN,ES,5/10/20,red
SN,ES,5/11/20,red
SN,ES,5/12/20,red
SN,ES,5/13/20,red
SN,ES,5/14/20,red
SN,ES,5/15/20,red
SN,ES,5/16/20,red
SN,ES,5/17/20,red
SN,ES,5/18/20,red
SN,ES,5/19/20,red
SN,ES,5/20/20,red
SN,ES,5/21/20,red
SN,ES,5/22/20,red
SN,ES,5/23/20,red
SN,ES,5/24/20,red
SN,ES,5/25/20,red
SN,ES,5/26/20,red
SN,ES,5/27/20,red
SN,ES,5/28/20,red
SN,ES,5/29/20,red
SN,ES,5/30/20,red
SN,ES,5/31/20,red
SN,ES,6/1/20,red
CI,FR,3/8/20,green
CI,FR,3/9/20,green
CI,FR,3/10/20,green
CI,FR,3/11/20,green
CI,FR,3/12/20,green
CI,FR,3/13/20,green
CI,FR,3/14/20,green
CI,FR,3/15/20,green
CI,FR,3/16/20,green
CI,FR,3/17/20,green
CI,FR,3/18/20,green
CI,FR,3/19/20,green
CI,FR,3/20/20,red
CI,FR,3/21/20,red
CI,FR,3/22/20,red
CI,FR,3/23/20,red
CI,FR,3/24/20,red
CI,FR,3/25/20,red
CI,FR,3/26/20,red
CI,FR,3/27/20,red
CI,FR,3/28/20,red
CI,FR,3/29/20,red
CI,FR,3/30/20,red
CI,FR,3/31/20,red
CI,FR,4/1/20,red
CI,FR,4/2/20,red
CI,FR,4/3/20,red
CI,FR,4/4/20,red
CI,FR,4/5/20,red
CI,FR,4/6/20,red
CI,FR,4/7/20,red
CI,FR,4/8/20,red
CI,FR,4/9/20,red
CI,FR,4/10/20,red
CI,FR,4/11/20,red
CI,FR,4/12/20,red
CI,FR,4/13/20,red
CI,FR,4/14/20,red
CI,FR,4/15/20,red
CI,FR,4/16/20,red
CI,FR,4/17/20,red
CI,FR,4/18/20,red
CI,FR,4/19/20,red
CI,FR,4/20/20,red
CI,FR,4/21/20,red
CI,FR,4/22/20,red
CI,FR,4/23/20,red
CI,FR,4/24/20,red
CI,FR,4/25/20,red
CI,FR,4/26/20,red
CI,FR,4/27/20,red
CI,FR,4/28/20,red
CI,FR,4/29/20,red
CI,FR,4/30/20,red
CI,FR,5/1/20,red
CI,FR,5/2/20,red
CI,FR,5/3/20,red
CI,FR,5/4/20,red
CI,FR,5/5/20,red
CI,FR,5/6/20,red
CI,FR,5/7/20,red
CI,FR,5/8/20,red
CI,FR,5/9/20,red
CI,FR,5/10/20,red
CI,FR,5/11/20,red
CI,FR,5/12/20,red
CI,FR,5/13/20,red
CI,FR,5/14/20,red
CI,FR,5/15/20,red
CI,FR,5/16/20,red
CI,FR,5/17/20,red
CI,FR,5/18/20,red
CI,FR,5/19/20,red
CI,FR,5/20/20,red
CI,FR,5/21/20,red
CI,FR,5/22/20,red
CI,FR,5/23/20,red
CI,FR,5/24/20,red
CI,FR,5/25/20,red
CI,FR,5/26/20,red
CI,FR,5/27/20,red
CI,FR,5/28/20,red
CI,FR,5/29/20,red
CI,FR,5/30/20,red
CI,FR,5/31/20,red
CI,FR,6/1/20,red
DZ,FR,3/8/20,green
DZ,FR,3/9/20,green
DZ,FR,3/10/20,green
DZ,FR,3/11/20,green
DZ,FR,3/12/20,green
DZ,FR,3/13/20,green
DZ,FR,3/14/20,green
DZ,FR,3/15/20,green
DZ,FR,3/16/20,green
DZ,FR,3/17/20,green
DZ,FR,3/18/20,green
DZ,FR,3/19/20,green
DZ,FR,3/20/20,red
DZ,FR,3/21/20,red
DZ,FR,3/22/20,red
DZ,FR,3/23/20,red
DZ,FR,3/24/20,red
DZ,FR,3/25/20,red
DZ,FR,3/26/20,red
DZ,FR,3/27/20,red
DZ,FR,3/28/20,red
DZ,FR,3/29/20,red
DZ,FR,3/30/20,red
DZ,FR,3/31/20,red
DZ,FR,4/1/20,red
DZ,FR,4/2/20,red
DZ,FR,4/3/20,red
DZ,FR,4/4/20,red
DZ,FR,4/5/20,red
DZ,FR,4/6/20,red
DZ,FR,4/7/20,red
DZ,FR,4/8/20,red
DZ,FR,4/9/20,red
DZ,FR,4/10/20,red
DZ,FR,4/11/20,red
DZ,FR,4/12/20,red
DZ,FR,4/13/20,red
DZ,FR,4/14/20,red
DZ,FR,4/15/20,red
DZ,FR,4/16/20,red
DZ,FR,4/17/20,red
DZ,FR,4/18/20,red
DZ,FR,4/19/20,red
DZ,FR,4/20/20,red
DZ,FR,4/21/20,red
DZ,FR,4/22/20,red
DZ,FR,4/23/20,red
DZ,FR,4/24/20,red
DZ,FR,4/25/20,red
DZ,FR,4/26/20,red
DZ,FR,4/27/20,red
DZ,FR,4/28/20,red
DZ,FR,4/29/20,red
DZ,FR,4/30/20,red
DZ,FR,5/1/20,red
DZ,FR,5/2/20,red
DZ,FR,5/3/20,red
DZ,FR,5/4/20,red
DZ,FR,5/5/20,red
DZ,FR,5/6/20,red
DZ,FR,5/7/20,red
DZ,FR,5/8/20,red
DZ,FR,5/9/20,red
DZ,FR,5/10/20,red
DZ,FR,5/11/20,red
DZ,FR,5/12/20,red
DZ,FR,5/13/20,red
DZ,FR,5/14/20,red
DZ,FR,5/15/20,red
DZ,FR,5/16/20,red
DZ,FR,5/17/20,red
DZ,FR,5/18/20,red
DZ,FR,5/19/20,red
DZ,FR,5/20/20,red
DZ,FR,5/21/20,red
DZ,FR,5/22/20,red
DZ,FR,5/23/20,red
DZ,FR,5/24/20,red
DZ,FR,5/25/20,red
DZ,FR,5/26/20,red
DZ,FR,5/27/20,red
DZ,FR,5/28/20,red
DZ,FR,5/29/20,red
DZ,FR,5/30/20,red
DZ,FR,5/31/20,red
DZ,FR,6/1/20,red
MA,FR,3/8/20,green
MA,FR,3/9/20,green
MA,FR,3/10/20,green
MA,FR,3/11/20,green
MA,FR,3/12/20,green
MA,FR,3/13/20,green
MA,FR,3/14/20,green
MA,FR,3/15/20,green
MA,FR,3/16/20,green
MA,FR,3/17/20,green
MA,FR,3/18/20,green
MA,FR,3/19/20,green
MA,FR,3/20/20,red
MA,FR,3/21/20,red
MA,FR,3/22/20,red
MA,FR,3/23/20,red
MA,FR,3/24/20,red
MA,FR,3/25/20,red
MA,FR,3/26/20,red
MA,FR,3/27/20,red
MA,FR,3/28/20,red
MA,FR,3/29/20,red
MA,FR,3/30/20,red
MA,FR,3/31/20,red
MA,FR,4/1/20,red
MA,FR,4/2/20,red
MA,FR,4/3/20,red
MA,FR,4/4/20,red
MA,FR,4/5/20,red
MA,FR,4/6/20,red
MA,FR,4/7/20,red
MA,FR,4/8/20,red
MA,FR,4/9/20,red
MA,FR,4/10/20,red
MA,FR,4/11/20,red
MA,FR,4/12/20,red
MA,FR,4/13/20,red
MA,FR,4/14/20,red
MA,FR,4/15/20,red
MA,FR,4/16/20,red
MA,FR,4/17/20,red
MA,FR,4/18/20,red
MA,FR,4/19/20,red
MA,FR,4/20/20,red
MA,FR,4/21/20,red
MA,FR,4/22/20,red
MA,FR,4/23/20,red
MA,FR,4/24/20,red
MA,FR,4/25/20,red
MA,FR,4/26/20,red
MA,FR,4/27/20,red
MA,FR,4/28/20,red
MA,FR,4/29/20,red
MA,FR,4/30/20,red
MA,FR,5/1/20,red
MA,FR,5/2/20,red
MA,FR,5/3/20,red
MA,FR,5/4/20,red
MA,FR,5/5/20,red
MA,FR,5/6/20,red
MA,FR,5/7/20,red
MA,FR,5/8/20,red
MA,FR,5/9/20,red
MA,FR,5/10/20,red
MA,FR,5/11/20,red
MA,FR,5/12/20,red
MA,FR,5/13/20,red
MA,FR,5/14/20,red
MA,FR,5/15/20,red
MA,FR,5/16/20,red
MA,FR,5/17/20,red
MA,FR,5/18/20,red
MA,FR,5/19/20,red
MA,FR,5/20/20,red
MA,FR,5/21/20,red
MA,FR,5/22/20,red
MA,FR,5/23/20,red
MA,FR,5/24/20,red
MA,FR,5/25/20,red
MA,FR,5/26/20,red
MA,FR,5/27/20,red
MA,FR,5/28/20,red
MA,FR,5/29/20,red
MA,FR,5/30/20,red
MA,FR,5/31/20,red
MA,FR,6/1/20,red
SN,FR,3/8/20,green
SN,FR,3/9/20,green
SN,FR,3/10/20,green
SN,FR,3/11/20,green
SN,FR,3/12/20,green
SN,FR,3/13/20,green
SN,FR,3/14/20,green
SN,FR,3/15/20,green
SN,FR,3/16/20,green
SN,FR,3/17/20,green
SN,FR,3/18/20,green
SN,FR,3/19/20,green
SN,FR,3/20/20,red
SN,FR,3/21/20,red
SN,FR,3/22/20,red
SN,FR,3/23/20,red
SN,FR,3/24/20,red
SN,FR,3/25/20,red
SN,FR,3/26/20,red
SN,FR,3/27/20,red
SN,FR,3/28/20,red
SN,FR,3/29/20,red
SN,FR,3/30/20,red
SN,FR,3/31/20,red
SN,FR,4/1/20,red
SN,FR,4/2/20,red
SN,FR,4/3/20,red
SN,FR,4/4/20,red
SN,FR,4/5/20,red
SN,FR,4/6/20,red
SN,FR,4/7/20,red
SN,FR,4/8/20,red
SN,FR,4/9/20,red
SN,FR,4/10/20,red
SN,FR,4/11/20,red
SN,FR,4/12/20,red
SN,FR,4/13/20,red
SN,FR,4/14/20,red
SN,FR,4/15/20,red
SN,FR,4/16/20,red
SN,FR,4/17/20,red
SN,FR,4/18/20,red
SN,FR,4/19/20,red
SN,FR,4/20/20,red
SN,FR,4/21/20,red
SN,FR,4/22/20,red
SN,FR,4/23/20,red
SN,FR,4/24/20,red
SN,FR,4/25/20,red
SN,FR,4/26/20,red
SN,FR,4/27/20,red
SN,FR,4/28/20,red
SN,FR,4/29/20,red
SN,FR,4/30/20,red
SN,FR,5/1/20,red
SN,FR,5/2/20,red
SN,FR,5/3/20,red
SN,FR,5/4/20,red
SN,FR,5/5/20,red
SN,FR,5/6/20,red
SN,FR,5/7/20,red
SN,FR,5/8/20,red
SN,FR,5/9/20,red
SN,FR,5/10/20,red
SN,FR,5/11/20,red
SN,FR,5/12/20,red
SN,FR,5/13/20,red
SN,FR,5/14/20,red
SN,FR,5/15/20,red
SN,FR,5/16/20,red
SN,FR,5/17/20,red
SN,FR,5/18/20,red
SN,FR,5/19/20,red
SN,FR,5/20/20,red
SN,FR,5/21/20,red
SN,FR,5/22/20,red
SN,FR,5/23/20,red
SN,FR,5/24/20,red
SN,FR,5/25/20,red
SN,FR,5/26/20,red
SN,FR,5/27/20,red
SN,FR,5/28/20,red
SN,FR,5/29/20,red
SN,FR,5/30/20,red
SN,FR,5/31/20,red
SN,FR,6/1/20,red
CI,GA,3/8/20,green
CI,GA,3/9/20,green
CI,GA,3/10/20,green
CI,GA,3/11/20,green
CI,GA,3/12/20,green
CI,GA,3/13/20,green
CI,GA,3/14/20,green
CI,GA,3/15/20,green
CI,GA,3/16/20,green
CI,GA,3/17/20,green
CI,GA,3/18/20,green
CI,GA,3/19/20,green
CI,GA,3/20/20,green
CI,GA,3/21/20,green
CI,GA,3/22/20,green
CI,GA,3/23/20,green
CI,GA,3/24/20,green
CI,GA,3/25/20,green
CI,GA,3/26/20,green
CI,GA,3/27/20,green
CI,GA,3/28/20,green
CI,GA,3/29/20,green
CI,GA,3/30/20,green
CI,GA,3/31/20,green
CI,GA,4/1/20,green
CI,GA,4/2/20,green
CI,GA,4/3/20,green
CI,GA,4/4/20,green
CI,GA,4/5/20,green
CI,GA,4/6/20,green
CI,GA,4/7/20,green
CI,GA,4/8/20,green
CI,GA,4/9/20,green
CI,GA,4/10/20,green
CI,GA,4/11/20,green
CI,GA,4/12/20,green
CI,GA,4/13/20,green
CI,GA,4/14/20,green
CI,GA,4/15/20,green
CI,GA,4/16/20,green
CI,GA,4/17/20,green
CI,GA,4/18/20,green
CI,GA,4/19/20,green
CI,GA,4/20/20,green
CI,GA,4/21/20,green
CI,GA,4/22/20,green
CI,GA,4/23/20,green
CI,GA,4/24/20,green
CI,GA,4/25/20,green
CI,GA,4/26/20,green
CI,GA,4/27/20,green
CI,GA,4/28/20,green
CI,GA,4/29/20,green
CI,GA,4/30/20,green
CI,GA,5/1/20,green
CI,GA,5/2/20,green
CI,GA,5/3/20,green
CI,GA,5/4/20,green
CI,GA,5/5/20,green
CI,GA,5/6/20,green
CI,GA,5/7/20,green
CI,GA,5/8/20,green
CI,GA,5/9/20,green
CI,GA,5/10/20,green
CI,GA,5/11/20,green
CI,GA,5/12/20,green
CI,GA,5/13/20,green
CI,GA,5/14/20,green
CI,GA,5/15/20,green
CI,GA,5/16/20,green
CI,GA,5/17/20,green
CI,GA,5/18/20,green
CI,GA,5/19/20,green
CI,GA,5/20/20,green
CI,GA,5/21/20,green
CI,GA,5/22/20,green
CI,GA,5/23/20,green
CI,GA,5/24/20,green
CI,GA,5/25/20,green
CI,GA,5/26/20,green
CI,GA,5/27/20,green
CI,GA,5/28/20,green
CI,GA,5/29/20,green
CI,GA,5/30/20,green
CI,GA,5/31/20,green
CI,GA,6/1/20,green
DZ,GA,3/8/20,green
DZ,GA,3/9/20,green
DZ,GA,3/10/20,green
DZ,GA,3/11/20,green
DZ,GA,3/12/20,green
DZ,GA,3/13/20,green
DZ,GA,3/14/20,green
DZ,GA,3/15/20,green
DZ,GA,3/16/20,green
DZ,GA,3/17/20,green
DZ,GA,3/18/20,green
DZ,GA,3/19/20,green
DZ,GA,3/20/20,green
DZ,GA,3/21/20,green
DZ,GA,3/22/20,green
DZ,GA,3/23/20,green
DZ,GA,3/24/20,green
DZ,GA,3/25/20,green
DZ,GA,3/26/20,green
DZ,GA,3/27/20,green
DZ,GA,3/28/20,green
DZ,GA,3/29/20,green
DZ,GA,3/30/20,green
DZ,GA,3/31/20,green
DZ,GA,4/1/20,green
DZ,GA,4/2/20,green
DZ,GA,4/3/20,green
DZ,GA,4/4/20,green
DZ,GA,4/5/20,green
DZ,GA,4/6/20,green
DZ,GA,4/7/20,green
DZ,GA,4/8/20,green
DZ,GA,4/9/20,green
DZ,GA,4/10/20,green
DZ,GA,4/11/20,green
DZ,GA,4/12/20,green
DZ,GA,4/13/20,green
DZ,GA,4/14/20,green
DZ,GA,4/15/20,green
DZ,GA,4/16/20,green
DZ,GA,4/17/20,green
DZ,GA,4/18/20,green
DZ,GA,4/19/20,green
DZ,GA,4/20/20,green
DZ,GA,4/21/20,green
DZ,GA,4/22/20,green
DZ,GA,4/23/20,green
DZ,GA,4/24/20,green
DZ,GA,4/25/20,green
DZ,GA,4/26/20,green
DZ,GA,4/27/20,green
DZ,GA,4/28/20,green
DZ,GA,4/29/20,green
DZ,GA,4/30/20,green
DZ,GA,5/1/20,green
DZ,GA,5/2/20,green
DZ,GA,5/3/20,green
DZ,GA,5/4/20,green
DZ,GA,5/5/20,green
DZ,GA,5/6/20,green
DZ,GA,5/7/20,green
DZ,GA,5/8/20,green
DZ,GA,5/9/20,green
DZ,GA,5/10/20,green
DZ,GA,5/11/20,green
DZ,GA,5/12/20,green
DZ,GA,5/13/20,green
DZ,GA,5/14/20,green
DZ,GA,5/15/20,green
DZ,GA,5/16/20,green
DZ,GA,5/17/20,green
DZ,GA,5/18/20,green
DZ,GA,5/19/20,green
DZ,GA,5/20/20,green
DZ,GA,5/21/20,green
DZ,GA,5/22/20,green
DZ,GA,5/23/20,green
DZ,GA,5/24/20,green
DZ,GA,5/25/20,green
DZ,GA,5/26/20,green
DZ,GA,5/27/20,green
DZ,GA,5/28/20,green
DZ,GA,5/29/20,green
DZ,GA,5/30/20,green
DZ,GA,5/31/20,green
DZ,GA,6/1/20,green
MA,GA,3/8/20,green
MA,GA,3/9/20,green
MA,GA,3/10/20,green
MA,GA,3/11/20,green
MA,GA,3/12/20,green
MA,GA,3/13/20,green
MA,GA,3/14/20,green
MA,GA,3/15/20,green
MA,GA,3/16/20,green
MA,GA,3/17/20,green
MA,GA,3/18/20,green
MA,GA,3/19/20,green
MA,GA,3/20/20,green
MA,GA,3/21/20,green
MA,GA,3/22/20,green
MA,GA,3/23/20,green
MA,GA,3/24/20,green
MA,GA,3/25/20,green
MA,GA,3/26/20,green
MA,GA,3/27/20,green
MA,GA,3/28/20,green
MA,GA,3/29/20,green
MA,GA,3/30/20,green
MA,GA,3/31/20,green
MA,GA,4/1/20,green
MA,GA,4/2/20,green
MA,GA,4/3/20,green
MA,GA,4/4/20,green
MA,GA,4/5/20,green
MA,GA,4/6/20,green
MA,GA,4/7/20,green
MA,GA,4/8/20,green
MA,GA,4/9/20,green
MA,GA,4/10/20,green
MA,GA,4/11/20,green
MA,GA,4/12/20,green
MA,GA,4/13/20,green
MA,GA,4/14/20,green
MA,GA,4/15/20,green
MA,GA,4/16/20,green
MA,GA,4/17/20,green
MA,GA,4/18/20,green
MA,GA,4/19/20,green
MA,GA,4/20/20,green
MA,GA,4/21/20,green
MA,GA,4/22/20,green
MA,GA,4/23/20,green
MA,GA,4/24/20,green
MA,GA,4/25/20,green
MA,GA,4/26/20,green
